Time,Input,Output
1.007,16.6098,15.5109
1.008,16.8019,15.7711
1.009,16.9755,16.0242
1.01,17.1301,16.2563
1.011,17.2652,16.4742
1.012,17.3804,16.6781
1.013,17.4756,16.8539
1.014,17.5511,17.0156
1.015,17.607,17.1562
1.016,17.6439,17.2758
1.017,17.6624,17.3813
1.018,17.6632,17.4586
1.019,17.6475,17.5219
1.02,17.6164,17.5641
1.021,17.5711,17.5781
1.022,17.5131,17.5781
1.023,17.444,17.5641
1.024,17.3654,17.543
1.025,17.2791,17.5219
1.026,17.187,17.4867
1.027,17.0908,17.4375
1.028,16.9926,17.3813
1.029,16.8944,17.3039
1.03,16.798,17.2195
1.031,16.7056,17.1352
1.032,16.6189,17.0437
1.033,16.54,16.9453
1.034,16.4707,16.8539
1.035,16.4126,16.7625
1.036,16.3676,16.6711
1.037,16.3371,16.5938
1.038,16.3226,16.5164
1.039,16.3254,16.4531
1.04,16.3466,16.4039
1.041,16.3873,16.3687
1.042,16.4483,16.3477
1.043,16.5303,16.3477
1.044,16.6337,16.3617
1.045,16.759,16.3828
1.046,16.9061,16.432
1.047,17.0751,16.4883
1.048,17.2656,16.5727
1.049,17.4774,16.6781
1.05,17.7097,16.8117
1.051,17.9619,16.9664
1.052,18.2329,17.1422
1.053,18.5217,17.3391
1.054,18.8271,17.55
1.055,19.1476,17.782
1.056,19.4817,18.0352
1.057,19.8279,18.3023
1.058,20.1844,18.5906
1.059,20.5495,18.9
1.06,20.9213,19.2234
1.061,21.2979,19.575
1.062,21.6774,19.9336
1.063,22.0579,20.3063
1.064,22.4373,20.6859
1.065,22.8138,21.0656
1.066,23.1856,21.4453
1.067,23.5507,21.8109
1.068,23.9074,22.1766
1.069,24.2541,22.5492
1.07,24.5891,22.9219
1.071,24.9111,23.2875
1.072,25.2187,23.6531
1.073,25.5106,24.0047
1.074,25.786,24.3492
1.075,26.0437,24.6797
1.076,26.2833,24.9891
1.077,26.504,25.2703
1.078,26.7055,25.5375
1.079,26.8876,25.7906
1.08,27.0504,26.0297
1.081,27.1938,26.2547
1.082,27.3184,26.4727
1.083,27.4246,26.6625
1.084,27.513,26.8383
1.085,27.5845,26.9859
1.086,27.6402,27.1125
1.087,27.6811,27.225
1.088,27.7085,27.3094
1.089,27.7238,27.3797
1.09,27.7286,27.4359
1.091,27.7244,27.4781
1.092,27.713,27.5133
1.093,27.696,27.5344
1.094,27.6753,27.5414
1.095,27.6527,27.5414
1.096,27.6301,27.5344
1.097,27.6093,27.5344
1.098,27.5922,27.5344
1.099,27.5806,27.5344
1.1,27.5762,27.5344
1.101,27.5807,27.5273
1.102,27.5959,27.5203
1.103,27.6231,27.5203
1.104,27.6638,27.5133
1.105,27.7193,27.5133
1.106,27.7907,27.5203
1.107,27.8792,27.5414
1.108,27.9855,27.5695
1.109,28.1103,27.6047
1.11,28.2543,27.6328
1.111,28.4178,27.7242
1.112,28.601,27.8156
1.113,28.804,27.9211
1.114,29.0266,28.0477
1.115,29.2684,28.1883
1.116,29.529,28.357
1.117,29.8078,28.5328
1.118,30.104,28.7648
1.119,30.4164,28.9547
1.12,30.7442,29.1938
1.121,31.086,29.4539
1.122,31.4404,29.7422
1.123,31.806,30.0586
1.124,32.1812,30.3891
1.125,32.5643,30.7406
1.126,32.9537,31.0922
1.127,33.3474,31.4648
1.128,33.7438,31.8445
1.129,34.1409,32.2664
1.13,34.537,32.5898
1.131,34.9301,33.0047
1.132,35.3184,33.3352
1.133,35.7003,33.7219
1.134,36.074,34.1156
1.135,36.4377,34.5164
1.136,36.7901,34.9664
1.137,37.1297,35.3109
1.138,37.455,35.6906
1.139,37.7649,36.0422
1.14,38.0584,36.4289
1.141,38.3344,36.7172
1.142,38.5922,37.0406
1.143,38.8312,37.3922
1.144,39.051,37.6664
1.145,39.2511,37.9477
1.146,39.4316,38.2148
1.147,39.5924,38.4609
1.148,39.7339,38.7211
1.149,39.8563,38.9039
1.15,39.9602,39.1078
1.151,40.0463,39.2484
1.152,40.1155,39.3891
1.153,40.1688,39.5086
1.154,40.2073,39.607
1.155,40.2322,39.6914
1.156,40.245,39.7617
1.157,40.2471,39.825
1.158,40.2401,39.8602
1.159,40.2255,39.8883
1.16,40.2051,39.9094
1.161,40.1806,39.9094
1.162,40.1537,39.9094
1.163,40.1262,39.8953
1.164,40.0999,39.8813
1.165,40.0764,39.8813
1.166,40.0575,39.8813
1.167,40.0447,39.8813
1.168,40.0398,39.8813
1.169,40.0441,39.8813
1.17,40.059,39.8742
1.171,40.0859,39.8742
1.172,40.126,39.8742
1.173,40.1802,39.8813
1.174,40.2494,39.8883
1.175,40.3345,39.8953
1.176,40.436,39.9094
1.177,40.5544,39.9375
1.178,40.69,39.9727
1.179,40.8428,40.0289
1.18,41.0128,40.0922
1.181,41.1999,40.1906
1.182,41.4036,40.3102
1.183,41.6234,40.4508
1.184,41.8586,40.6125
1.185,42.1084,40.7883
1.186,42.3718,41.0063
1.187,42.6476,41.1891
1.188,42.9347,41.4352
1.189,43.2317,41.6812
1.19,43.5371,41.8992
1.191,43.8494,42.1664
1.192,44.167,42.4828
1.193,44.4883,42.743
1.194,44.8115,43.0734
1.195,45.1348,43.3687
1.196,45.4566,43.6711
1.197,45.775,43.9383
1.198,46.0884,44.2969
1.199,46.395,44.5852
1.2,46.6932,44.9508
1.201,46.9814,45.2812
1.202,47.258,45.5977
1.203,47.5217,45.907
1.204,47.7711,46.2023
1.205,48.0049,46.4836
1.206,48.2222,46.7156
1.207,48.4219,46.9969
1.208,48.6033,47.2359
1.209,48.7656,47.4469
1.21,48.9083,47.7
1.211,49.0312,47.8828
1.212,49.1339,48.1008
1.213,49.2165,48.2766
1.214,49.279,48.4242
1.215,49.3219,48.5297
1.216,49.3454,48.6562
1.217,49.3502,48.7336
1.218,49.3371,48.7969
1.219,49.3069,48.8461
1.22,49.2607,48.8813
1.221,49.1995,48.8883
1.222,49.1247,48.8813
1.223,49.0376,48.8672
1.224,48.9396,48.8531
1.225,48.8322,48.832
1.226,48.7171,48.8039
1.227,48.5959,48.7688
1.228,48.4701,48.7125
1.229,48.3415,48.6422
1.23,48.2118,48.5578
1.231,48.0826,48.4734
1.232,47.9556,48.3539
1.233,47.8324,48.2414
1.234,47.7144,48.1289
1.235,47.6033,48.0094
1.236,47.5003,47.8898
1.237,47.4067,47.7773
1.238,47.3238,47.6789
1.239,47.2526,47.5594
1.24,47.1941,47.4609
1.241,47.149,47.3766
1.242,47.118,47.2922
1.243,47.1016,47.2219
1.244,47.1003,47.1586
1.245,47.1141,47.1094
1.246,47.1433,47.0672
1.247,47.1875,47.0531
1.248,47.2467,47.0461
1.249,47.3203,47.0602
1.25,47.4078,47.0883
1.251,47.5085,47.1234
1.252,47.6215,47.1586
1.253,47.7459,47.2078
1.254,47.8805,47.257
1.255,48.0242,47.3203
1.256,48.1756,47.4047
1.257,48.3333,47.5102
1.258,48.4959,47.6156
1.259,48.6617,47.7352
1.26,48.8292,47.8617
1.261,48.9968,47.9953
1.262,49.1628,48.1359
1.263,49.3256,48.2695
1.264,49.4835,48.4102
1.265,49.6349,48.5578
1.266,49.7781,48.7055
1.267,49.9118,48.8531
1.268,50.0343,49.0008
1.269,50.1444,49.1414
1.27,50.2406,49.282
1.271,50.3219,49.4227
1.272,50.3871,49.5422
1.273,50.4353,49.6547
1.274,50.4656,49.7531
1.275,50.4773,49.8445
1.276,50.4699,49.9078
1.277,50.4431,49.95
1.278,50.3964,49.9852
1.279,50.3299,49.9922
1.28,50.2436,49.9852
1.281,50.1377,49.9641
1.282,50.0126,49.95
1.283,49.8688,49.9289
1.284,49.7069,49.9008
1.285,49.5277,49.8445
1.286,49.3322,49.7672
1.287,49.1215,49.6758
1.288,48.8966,49.5703
1.289,48.6588,49.4086
1.29,48.4095,49.2469
1.291,48.1501,49.0641
1.292,47.8821,48.8672
1.293,47.6071,48.6492
1.294,47.3266,48.4172
1.295,47.0423,48.1781
1.296,46.7558,47.918
1.297,46.4686,47.6508
1.298,46.1825,47.3766
1.299,45.8989,47.0953
1.3,45.6194,46.8141
1.301,45.3455,46.5188
1.302,45.0785,46.2234
1.303,44.8198,45.9281
1.304,44.5705,45.6469
1.305,44.3317,45.3727
1.306,44.1045,45.1055
1.307,43.8897,44.8805
1.308,43.688,44.5992
1.309,43.5001,44.3953
1.31,43.3263,44.1352
1.311,43.167,43.9172
1.312,43.0223,43.7203
1.313,42.8922,43.5234
1.314,42.7766,43.3477
1.315,42.6752,43.1789
1.316,42.5874,43.0242
1.317,42.5129,42.8836
1.318,42.4507,42.7641
1.319,42.4002,42.6516
1.32,42.3602,42.5672
1.321,42.3298,42.4898
1.322,42.3078,42.4336
1.323,42.2928,42.3844
1.324,42.2835,42.3492
1.325,42.2786,42.3211
1.326,42.2765,42.307
1.327,42.2757,42.293
1.328,42.2747,42.2859
1.329,42.2719,42.2859
1.33,42.2658,42.2859
1.331,42.2549,42.2859
1.332,42.2375,42.2859
1.333,42.2124,42.2859
1.334,42.1779,42.2719
1.335,42.133,42.2578
1.336,42.0761,42.2367
1.337,42.0063,42.2016
1.338,41.9223,42.1664
1.339,41.8234,42.1172
1.34,41.7085,42.075
1.341,41.5771,42.0117
1.342,41.4286,41.9344
1.343,41.2624,41.85
1.344,41.0785,41.7445
1.345,40.8765,41.618
1.346,40.6565,41.4773
1.347,40.4187,41.3156
1.348,40.1633,41.1328
1.349,39.8908,40.943
1.35,39.6018,40.732
1.351,39.2971,40.507
1.352,38.9773,40.2609
1.353,38.6436,40.0008
1.354,38.297,39.7125
1.355,37.9386,39.4031
1.356,37.5698,39.0797
1.357,37.1919,38.7422
1.358,36.8063,38.3906
1.359,36.4146,38.032
1.36,36.0182,37.6734
1.361,35.6186,37.3008
1.362,35.2176,36.9281
1.363,34.8166,36.5484
1.364,34.4172,36.1547
1.365,34.0209,35.7469
1.366,33.6293,35.332
1.367,33.2438,34.9102
1.368,32.8658,34.5023
1.369,32.4967,34.1086
1.37,32.1375,33.7289
1.371,31.7896,33.3492
1.372,31.4538,32.9766
1.373,31.1312,32.6109
1.374,30.8224,32.2453
1.375,30.5282,31.8867
1.376,30.249,31.5352
1.377,29.9853,31.1977
1.378,29.7373,30.8813
1.379,29.5051,30.5859
1.38,29.2887,30.3047
1.381,29.0878,30.0516
1.382,28.9021,29.8055
1.383,28.7312,29.5734
1.384,28.5744,29.3555
1.385,28.4311,29.1516
1.386,28.3004,28.9547
1.387,28.1813,28.7789
1.388,28.0727,28.6172
1.389,27.9736,28.4625
1.39,27.8827,28.3289
1.391,27.7986,28.2094
1.392,27.7201,28.0969
1.393,27.6456,27.9984
1.394,27.5738,27.9141
1.395,27.5033,27.8297
1.396,27.4324,27.7523
1.397,27.3598,27.682
1.398,27.2841,27.6188
1.399,27.2037,27.5484
1.4,27.1175,27.4852
1.401,27.024,27.4078
1.402,26.922,27.3375
1.403,26.8104,27.2602
1.404,26.6882,27.1758
1.405,26.5543,27.0844
1.406,26.408,26.9789
1.407,26.2485,26.8664
1.408,26.0752,26.7469
1.409,25.8876,26.6203
1.41,25.6855,26.4727
1.411,25.4687,26.325
1.412,25.237,26.1562
1.413,24.9905,25.9734
1.414,24.7296,25.7836
1.415,24.4546,25.5727
1.416,24.1659,25.3477
1.417,23.8642,25.1016
1.418,23.5503,24.8414
1.419,23.225,24.5672
1.42,22.8894,24.2789
1.421,22.5445,23.9766
1.422,22.1915,23.6672
1.423,21.8317,23.3508
1.424,21.4664,23.0203
1.425,21.0971,22.6828
1.426,20.7251,22.3383
1.427,20.3521,21.9797
1.428,19.9793,21.607
1.429,19.6085,21.2273
1.43,19.2411,20.8406
1.431,18.8786,20.4609
1.432,18.5225,20.0813
1.433,18.1741,19.7086
1.434,17.8349,19.35
1.435,17.5062,18.9984
1.436,17.1892,18.6469
1.437,16.8849,18.2953
1.438,16.5946,17.9578
1.439,16.319,17.6133
1.44,16.059,17.2828
1.441,15.8154,16.9594
1.442,15.5886,16.657
1.443,15.3791,16.3758
1.444,15.1872,16.1156
1.445,15.0131,15.8766
1.446,14.8567,15.6516
1.447,14.7181,15.4477
1.448,14.5968,15.2578
1.449,14.4927,15.082
1.45,14.405,14.9203
1.451,14.3332,14.7797
1.452,14.2766,14.6531
1.453,14.2342,14.5406
1.454,14.2051,14.4492
1.455,14.1882,14.3719
1.456,14.1824,14.3086
1.457,14.1865,14.2594
1.458,14.1991,14.2313
1.459,14.2189,14.2102
1.46,14.2446,14.2031
1.461,14.2747,14.2102
1.462,14.3078,14.2242
1.463,14.3426,14.2383
1.464,14.3775,14.2594
1.465,14.4113,14.2734
1.466,14.4426,14.2875
1.467,14.4701,14.3086
1.468,14.4925,14.3367
1.469,14.5088,14.3578
1.47,14.5179,14.3859
1.471,14.5187,14.4141
1.472,14.5104,14.4352
1.473,14.4923,14.4492
1.474,14.4636,14.4563
1.475,14.4239,14.4563
1.476,14.3728,14.4492
1.477,14.31,14.4281
1.478,14.2353,14.407
1.479,14.1488,14.3789
1.48,14.0505,14.3438
1.481,13.9409,14.3016
1.482,13.8202,14.2453
1.483,13.6889,14.175
1.484,13.5479,14.0977
1.485,13.3977,13.9992
1.486,13.2393,13.8867
1.487,13.0736,13.7672
1.488,12.9018,13.6266
1.489,12.725,13.4859
1.49,12.5443,13.3313
1.491,12.3612,13.1695
1.492,12.177,13.0008
1.493,11.993,12.825
1.494,11.8106,12.6422
1.495,11.6313,12.4664
1.496,11.4565,12.2766
1.497,11.2877,12.0938
1.498,11.1261,11.9109
1.499,10.9733,11.7281
1.5,10.8304,11.5453
1.501,10.6988,11.3766
1.502,10.5796,11.2078
1.503,10.4739,11.0531
1.504,10.3828,10.8914
1.505,10.3071,10.7508
1.506,10.2477,10.6242
1.507,10.2053,10.5188
1.508,10.1804,10.4203
1.509,10.1734,10.3359
1.51,10.1848,10.2797
1.511,10.2146,10.2375
1.512,10.263,10.2094
1.513,10.3299,10.2023
1.514,10.415,10.2164
1.515,10.518,10.2516
1.516,10.6384,10.3078
1.517,10.7757,10.3641
1.518,10.9292,10.4344
1.519,11.0979,10.5117
1.52,11.281,10.6031
1.521,11.4776,10.7086
1.522,11.6863,10.8352
1.523,11.9062,10.9828
1.524,12.1359,11.1516
1.525,12.3741,11.3344
1.526,12.6195,11.5383
1.527,12.8708,11.7492
1.528,13.1264,11.9813
1.529,13.3851,12.1922
1.53,13.6453,12.4664
1.531,13.9058,12.7266
1.532,14.1652,12.9797
1.533,14.4221,13.2469
1.534,14.6754,13.5141
1.535,14.9238,13.7812
1.536,15.1663,14.0344
1.537,15.4017,14.2875
1.538,15.6292,14.5406
1.539,15.8479,14.7797
1.54,16.0571,15.0188
1.541,16.2562,15.2508
1.542,16.4446,15.4828
1.543,16.6222,15.7078
1.544,16.7885,15.9258
1.545,16.9434,16.1297
1.546,17.0871,16.3266
1.547,17.2196,16.5094
1.548,17.3413,16.6711
1.549,17.4524,16.8258
1.55,17.5536,16.9734
1.551,17.6455,17.107
1.552,17.7287,17.2336
1.553,17.8043,17.3461
1.554,17.873,17.4516
1.555,17.9359,17.543
1.556,17.9942,17.6273
1.557,18.0489,17.6977
1.558,18.1013,17.7609
1.559,18.1528,17.8172
1.56,18.2044,17.8734
1.561,18.2577,17.9227
1.562,18.3139,17.9719
1.563,18.3743,18.0211
1.564,18.4403,18.0703
1.565,18.513,18.1266
1.566,18.5938,18.1758
1.567,18.6839,18.2391
1.568,18.7843,18.3023
1.569,18.8961,18.3727
1.57,19.0202,18.45
1.571,19.1577,18.5344
1.572,19.3091,18.6328
1.573,19.4753,18.7453
1.574,19.6567,18.8719
1.575,19.8539,19.0055
1.576,20.067,19.1531
1.577,20.2964,19.3148
1.578,20.5421,19.4906
1.579,20.8039,19.6805
1.58,21.0818,19.8844
1.581,21.3755,20.1023
1.582,21.6844,20.3414
1.583,22.008,20.6016
1.584,22.3457,20.8688
1.585,22.6966,21.157
1.586,23.0598,21.4594
1.587,23.4345,21.7688
1.588,23.8195,22.0922
1.589,24.2136,22.4297
1.59,24.6157,22.7883
1.591,25.0244,23.1609
1.592,25.4385,23.5547
1.593,25.8565,23.9484
1.594,26.2772,24.3562
1.595,26.699,24.7641
1.596,27.1207,25.1648
1.597,27.5408,25.5656
1.598,27.958,25.9734
1.599,28.3709,26.3813
1.6,28.7783,26.8031
1.601,29.1789,27.232
1.602,29.5716,27.6609
1.603,29.9554,28.0828
1.604,30.3292,28.4906
1.605,30.6922,28.8703
1.606,31.0435,29.25
1.607,31.3824,29.6227
1.608,31.7085,29.9953
1.609,32.0212,30.3609
1.61,32.3203,30.7266
1.611,32.6054,31.0781
1.612,32.8766,31.4156
1.613,33.1338,31.7391
1.614,33.3773,32.0414
1.615,33.6074,32.3227
1.616,33.8243,32.5828
1.617,34.0287,32.8289
1.618,34.2212,33.0609
1.619,34.4025,33.293
1.62,34.5735,33.518
1.621,34.735,33.7289
1.622,34.8881,33.9328
1.623,35.0338,34.1156
1.624,35.1732,34.2914
1.625,35.3075,34.4531
1.626,35.438,34.6008
1.627,35.5657,34.7414
1.628,35.6921,34.882
1.629,35.8183,35.0227
1.63,35.9456,35.1562
1.631,36.0751,35.2828
1.632,36.2082,35.4094
1.633,36.3459,35.5359
1.634,36.4892,35.6555
1.635,36.6394,35.775
1.636,36.7971,35.8945
1.637,36.9635,36.0141
1.638,37.1392,36.1477
1.639,37.3249,36.2883
1.64,37.5211,36.4359
1.641,37.7284,36.6047
1.642,37.9471,36.7734
1.643,38.1774,36.9633
1.644,38.4195,37.1602
1.645,38.6732,37.3711
1.646,38.9386,37.5891
1.647,39.2152,37.8141
1.648,39.5028,38.0461
1.649,39.8009,38.2922
1.65,40.1087,38.5453
1.651,40.4257,38.8195
1.652,40.751,39.1008
1.653,41.0837,39.3891
1.654,41.4228,39.6773
1.655,41.7672,39.9727
1.656,42.1157,40.282
1.657,42.4672,40.6055
1.658,42.8204,40.943
1.659,43.174,41.2875
1.66,43.5267,41.6391
1.661,43.8771,41.9977
1.662,44.2239,42.3492
1.663,44.5657,42.7078
1.664,44.9013,43.0453
1.665,45.2293,43.3828
1.666,45.5485,43.7133
1.667,45.8577,44.0438
1.668,46.1558,44.3742
1.669,46.4416,44.7047
1.67,46.7143,45.0352
1.671,46.9728,45.3516
1.672,47.2165,45.6609
1.673,47.4446,45.9563
1.674,47.6565,46.2375
1.675,47.8517,46.4906
1.676,48.0299,46.7297
1.677,48.1909,46.9477
1.678,48.3345,47.1516
1.679,48.4607,47.3484
1.68,48.5696,47.5312
1.681,48.6616,47.7
1.682,48.7368,47.8547
1.683,48.7959,47.9883
1.684,48.8394,48.1078
1.685,48.868,48.2063
1.686,48.8824,48.2766
1.687,48.8835,48.3328
1.688,48.8724,48.375
1.689,48.8499,48.3961
1.69,48.8172,48.4102
1.691,48.7755,48.4102
1.692,48.7258,48.4031
1.693,48.6695,48.3961
1.694,48.6076,48.3891
1.695,48.5416,48.3891
1.696,48.4726,48.382
1.697,48.4018,48.375
1.698,48.3305,48.3469
1.699,48.2598,48.3047
1.7,48.1908,48.2555
1.701,48.1246,48.1992
1.702,48.0621,48.143
1.703,48.0043,48.0867
1.704,47.9521,48.0305
1.705,47.9061,47.9742
1.706,47.8671,47.932
1.707,47.8355,47.8898
1.708,47.8119,47.8477
1.709,47.7965,47.8055
1.71,47.7895,47.7703
1.711,47.791,47.7422
1.712,47.8011,47.7141
1.713,47.8195,47.7
1.714,47.8461,47.693
1.715,47.8804,47.7
1.716,47.9219,47.707
1.717,47.9701,47.7141
1.718,48.0244,47.7211
1.719,48.0838,47.7352
1.72,48.1476,47.7492
1.721,48.2147,47.7773
1.722,48.2843,47.8125
1.723,48.3551,47.8547
1.724,48.4261,47.9039
1.725,48.4961,47.9602
1.726,48.5638,48.0023
1.727,48.6282,48.0586
1.728,48.6878,48.1008
1.729,48.7416,48.157
1.73,48.7882,48.1992
1.731,48.8265,48.2344
1.732,48.8554,48.2695
1.733,48.8736,48.3117
1.734,48.8802,48.3469
1.735,48.8742,48.375
1.736,48.8546,48.4031
1.737,48.8206,48.4172
1.738,48.7714,48.4172
1.739,48.7064,48.4102
1.74,48.6251,48.4031
1.741,48.527,48.3961
1.742,48.4117,48.3891
1.743,48.2792,48.368
1.744,48.1291,48.3258
1.745,47.9617,48.2695
1.746,47.777,48.1852
1.747,47.5752,48.0867
1.748,47.3568,47.9883
1.749,47.1222,47.8406
1.75,46.8721,47.7141
1.751,46.607,47.5453
1.752,46.3278,47.3625
1.753,46.0354,47.1516
1.754,45.7307,46.9195
1.755,45.4147,46.6664
1.756,45.0886,46.3852
1.757,44.7536,46.0898
1.758,44.4107,45.7453
1.759,44.0613,45.4711
1.76,43.7066,45.1547
1.761,43.3479,44.7891
1.762,42.9864,44.4516
1.763,42.6235,44.1211
1.764,42.2603,43.7836
1.765,41.8982,43.432
1.766,41.5382,43.0734
1.767,41.1816,42.7078
1.768,40.8293,42.3352
1.769,40.4825,42.0117
1.77,40.142,41.6461
1.771,39.8086,41.2875
1.772,39.4832,40.9359
1.773,39.1663,40.5844
1.774,38.8586,40.2469
1.775,38.5605,39.9023
1.776,38.2722,39.5648
1.777,37.9941,39.2344
1.778,37.7263,38.8687
1.779,37.4687,38.5594
1.78,37.2213,38.2711
1.781,36.9837,37.9969
1.782,36.7557,37.7437
1.783,36.5369,37.4977
1.784,36.3266,37.2586
1.785,36.1243,37.0336
1.786,35.9292,36.8367
1.787,35.7406,36.5977
1.788,35.5575,36.3867
1.789,35.379,36.1758
1.79,35.2041,35.9789
1.791,35.0317,35.782
1.792,34.8609,35.5922
1.793,34.6905,35.4094
1.794,34.5193,35.2336
1.795,34.3462,35.0578
1.796,34.1702,34.9172
1.797,33.9902,34.7484
1.798,33.805,34.5797
1.799,33.6136,34.4109
1.8,33.4151,34.2422
1.801,33.2085,34.0594
1.802,32.993,33.8766
1.803,32.7677,33.6867
1.804,32.5321,33.4969
1.805,32.2854,33.2648
1.806,32.0272,33.082
1.807,31.757,32.8641
1.808,31.4746,32.5969
1.809,31.1797,32.3508
1.81,30.8722,32.0977
1.811,30.5522,31.8234
1.812,30.2198,31.5492
1.813,29.8753,31.2609
1.814,29.519,30.9586
1.815,29.1513,30.6492
1.816,28.7729,30.3328
1.817,28.3845,29.9953
1.818,27.9867,29.6578
1.819,27.5805,29.3414
1.82,27.1668,28.9688
1.821,26.7466,28.575
1.822,26.321,28.1531
1.823,25.8912,27.675
1.824,25.4582,27.2391
1.825,25.0234,26.8242
1.826,24.588,26.4094
1.827,24.1533,26.0508
1.828,23.7205,25.5867
1.829,23.2909,25.2141
1.83,22.8658,24.7148
1.831,22.4464,24.3211
1.832,22.0339,23.8148
1.833,21.6295,23.3719
1.834,21.2342,22.9992
1.835,20.8491,22.5914
1.836,20.4751,22.1273
1.837,20.1132,21.7266
1.838,19.7642,21.3258
1.839,19.4286,20.9812
1.84,19.1072,20.5523
1.841,18.8004,20.2289
1.842,18.5087,19.8703
1.843,18.2323,19.4977
1.844,17.9715,19.1742
1.845,17.7261,18.907
1.846,17.4963,18.6188
1.847,17.2819,18.3023
1.848,17.0825,18.0352
1.849,16.8979,17.782
1.85,16.7275,17.543
1.851,16.5709,17.318
1.852,16.4272,17.1422
1.853,16.2958,16.9523
1.854,16.1759,16.7836
1.855,16.0666,16.6289
1.856,15.9669,16.4812
1.857,15.8758,16.3477
1.858,15.7923,16.2141
1.859,15.7154,16.1016
1.86,15.644,16.0031
1.861,15.5768,15.9117
1.862,15.513,15.8273
1.863,15.4513,15.7641
1.864,15.3907,15.6797
1.865,15.3301,15.6164
1.866,15.2686,15.5531
1.867,15.2052,15.4969
1.868,15.1391,15.4336
1.869,15.0694,15.3773
1.87,14.9953,15.3141
1.871,14.9162,15.2578
1.872,14.8315,15.1945
1.873,14.7408,15.1383
1.874,14.6436,15.068
1.875,14.5397,14.9977
1.876,14.4289,14.8992
1.877,14.3112,14.8219
1.878,14.1864,14.7094
1.879,14.0549,14.6109
1.88,13.9169,14.4984
1.881,13.7727,14.3789
1.882,13.6227,14.2594
1.883,13.4676,14.1258
1.884,13.308,13.9922
1.885,13.1446,13.8445
1.886,12.9782,13.6969
1.887,12.8098,13.5422
1.888,12.6402,13.4016
1.889,12.4706,13.2258
1.89,12.302,13.0852
1.891,12.1354,12.8953
1.892,11.972,12.7266
1.893,11.8131,12.5508
1.894,11.6597,12.382
1.895,11.5129,12.2133
1.896,11.3741,12.0516
1.897,11.2443,11.8898
1.898,11.1245,11.7352
1.899,11.0159,11.5875
1.9,10.9195,11.4539
1.901,10.8363,11.3203
1.902,10.767,11.1937
1.903,10.7126,11.0813
1.904,10.6737,10.9828
1.905,10.6511,10.8914
1.906,10.6451,10.8141
1.907,10.6564,10.7578
1.908,10.6853,10.7156
1.909,10.7318,10.6805
1.91,10.7964,10.6734
1.911,10.8788,10.6805
1.912,10.9791,10.7086
1.913,11.097,10.7508
1.914,11.2322,10.8
1.915,11.3844,10.8633
1.916,11.5529,10.9406
1.917,11.7373,11.032
1.918,11.9368,11.1445
1.919,12.1506,11.2781
1.92,12.3779,11.4328
1.921,12.6177,11.6016
1.922,12.869,11.7984
1.923,13.1308,12.0094
1.924,13.402,12.2344
1.925,13.6814,12.4734
1.926,13.968,12.7266
1.927,14.2604,12.9938
1.928,14.5577,13.2609
1.929,14.8585,13.5422
1.93,15.1617,13.8305
1.931,15.4662,14.1188
1.932,15.7709,14.407
1.933,16.0748,14.6953
1.934,16.3768,14.9906
1.935,16.6759,15.2859
1.936,16.9714,15.5953
1.937,17.2623,15.9047
1.938,17.5481,16.207
1.939,17.8281,16.5164
1.94,18.1016,16.8188
1.941,18.3684,17.1141
1.942,18.628,17.4023
1.943,18.8802,17.6766
1.944,19.125,17.9508
1.945,19.3622,18.2039
1.946,19.5919,18.457
1.947,19.8143,18.7031
1.948,20.0298,18.9492
1.949,20.2386,19.1883
1.95,20.4413,19.4203
1.951,20.6384,19.6453
1.952,20.8305,19.8633
1.953,21.0184,20.0742
1.954,21.2029,20.2781
1.955,21.3847,20.482
1.956,21.5648,20.6789
1.957,21.7442,20.8688
1.958,21.9237,21.0516
1.959,22.1045,21.2344
1.96,22.2874,21.4031
1.961,22.4736,21.5789
1.962,22.664,21.7477
1.963,22.8596,21.9234
1.964,23.0615,22.0922
1.965,23.2705,22.275
1.966,23.4875,22.4648
1.967,23.7134,22.6617
1.968,23.9489,22.8656
1.969,24.1949,23.0766
1.97,24.4518,23.2945
1.971,24.7203,23.5125
1.972,25.0009,23.7445
1.973,25.2938,23.9836
1.974,25.5994,24.2367
1.975,25.9179,24.4969
1.976,26.2493,24.7711
1.977,26.5936,25.0523
1.978,26.9507,25.3477
1.979,27.3202,25.65
1.98,27.7019,25.9664
1.981,28.0954,26.3039
1.982,28.4999,26.6555
1.983,28.9151,27.0281
1.984,29.34,27.4078
1.985,29.7739,27.8016
1.986,30.2158,28.2094
1.987,30.6649,28.6102
1.988,31.1201,29.0109
1.989,31.5803,29.4258
1.99,32.0444,29.8547
1.991,32.5112,30.2977
1.992,32.9795,30.7547
1.993,33.4481,31.2258
1.994,33.9158,31.6969
1.995,34.3814,32.1609
1.996,34.8437,32.618
1.997,35.3014,33.0609
1.998,35.7535,33.518
1.999,36.1988,33.982
2,36.6362,34.4531
2.001,37.0647,34.9172
2.002,37.4835,35.3813
2.003,37.8915,35.8172
2.004,38.2881,36.2461
2.005,38.6725,36.6609
2.006,39.0441,37.0688
2.007,39.4023,37.4766
2.008,39.7469,37.8703
2.009,40.0773,38.2641
2.01,40.3935,38.6438
2.011,40.6952,39.0094
2.012,40.9826,39.3469
2.013,41.2556,39.6703
2.014,41.5145,39.9727
2.015,41.7595,40.2609
2.016,41.991,40.5492
2.017,42.2096,40.8234
2.018,42.4157,41.0906
