Time,Input,Output
3.243,2.25108,1.26322
3.244,2.36565,1.23728
3.245,2.48398,1.23082
3.246,2.60588,1.1859
3.247,2.73114,1.1859
3.248,2.85956,1.24375
3.249,2.99091,1.31561
3.25,3.12494,1.35534
3.251,3.26141,1.37534
3.252,3.40005,1.35534
3.253,3.54061,1.38873
3.254,3.68279,1.48363
3.255,3.82633,1.48363
3.256,3.97093,1.48363
3.257,4.11631,1.49049
3.258,4.26219,1.53878
3.259,4.40828,1.53878
3.26,4.55429,1.62275
3.261,4.69995,1.62275
3.262,4.84499,1.62275
3.263,4.98915,1.76606
3.264,5.13216,1.83928
3.265,5.27378,1.88371
3.266,5.41378,1.88371
3.267,5.55193,1.80254
3.268,5.68804,1.80254
3.269,5.82189,2.09604
3.27,5.95333,1.9586
3.271,6.08217,1.86145
3.272,6.20828,1.9586
3.273,6.33152,2.03454
3.274,6.45179,2.04219
3.275,6.56898,2.12705
3.276,6.68302,2.12705
3.277,6.79384,2.11152
3.278,6.9014,2.11152
3.279,7.00566,2.50385
3.28,7.10661,2.5453
3.281,7.20425,2.5453
3.282,7.29859,2.47911
3.283,7.38965,2.6712
3.284,7.47747,3.02734
3.285,7.5621,3.27146
3.286,7.64358,3.11687
3.287,7.722,3.27146
3.288,7.7974,3.28065
3.289,7.86988,3.81187
3.29,7.93951,3.81187
3.291,8.00636,3.78258
3.292,8.07053,3.84125
3.293,8.13208,3.85107
3.294,8.19111,4.49051
3.295,8.24769,4.49051
3.296,8.30189,4.63824
3.297,8.35377,4.44867
3.298,8.4034,4.63824
3.299,8.45082,5.28334
3.3,8.49609,5.49883
3.301,8.53923,5.49883
3.302,8.58026,5.72974
3.303,8.6192,5.72974
3.304,8.65605,5.95298
3.305,8.69079,5.96483
3.306,8.7234,5.95298
3.307,8.75385,5.96483
3.308,8.78209,6.36187
3.309,8.80805,6.59564
3.31,8.83167,6.59564
3.311,8.85286,6.59564
3.312,8.87154,6.49675
3.313,8.88759,6.37408
3.314,8.9009,7.52889
3.315,8.91136,7.59485
3.316,8.91884,7.72755
3.317,8.9232,7.59485
3.318,8.92431,7.72755
3.319,8.92203,8.13194
3.32,8.91621,8.14558
3.321,8.90672,8.13194
3.322,8.8934,8.14558
3.323,8.87613,8.18657
3.324,8.85476,8.65766
3.325,8.82917,8.65766
3.326,8.79922,8.65766
3.327,8.76481,8.65766
3.328,8.72583,8.92619
3.329,8.68219,9.04038
3.33,8.63379,9.06903
3.331,8.58058,9.06903
3.332,8.5225,9.12646
3.333,8.4595,8.96893
3.334,8.39157,9.15524
3.335,8.31869,9.15524
3.336,8.24089,9.24183
3.337,8.15818,9.01177
3.338,8.07063,9.01177
3.339,7.97829,9.0547
3.34,7.88124,9.06903
3.341,7.77961,9.06903
3.342,7.6735,9.01177
3.343,7.56306,9.01177
3.344,7.44846,9.02607
3.345,7.32986,9.09773
3.346,7.20745,9.02607
3.347,7.08146,8.91196
3.348,6.95209,8.96893
3.349,6.81959,8.96893
3.35,6.6842,8.72796
3.351,6.54619,8.72796
3.352,6.40582,9.06903
3.353,6.26336,9.06903
3.354,6.11911,8.49001
3.355,5.97334,8.43447
3.356,5.82636,8.49001
3.357,5.67844,8.32387
3.358,5.5299,8.24136
3.359,5.38101,7.9961
3.36,5.23206,7.9961
3.361,5.08335,8.05031
3.362,4.93514,8.05031
3.363,4.78771,7.74088
3.364,4.64133,7.48944
3.365,4.49623,7.48944
3.366,4.35266,7.17722
3.367,4.21085,7.4239
3.368,4.07102,7.13862
3.369,3.93335,6.60804
3.37,3.79804,6.49675
3.371,3.66526,6.49675
3.372,3.53516,6.30098
3.373,3.40787,6.30098
3.374,3.28353,5.9293
3.375,3.16222,5.9293
3.376,3.04403,5.95298
3.377,2.92905,5.95298
3.378,2.81732,5.70646
3.379,2.70888,5.54468
3.38,2.60376,5.54468
3.381,2.50196,5.33968
3.382,2.40349,5.16031
3.383,2.30834,5.11588
3.384,2.21647,4.89626
3.385,2.12785,4.89626
3.386,2.04243,4.89626
3.387,1.96017,4.89626
3.388,1.881,4.7988
3.389,1.80487,4.49051
3.39,1.7317,4.49051
3.391,1.66142,4.50099
3.392,1.59397,4.50099
3.393,1.52928,4.16053
3.394,1.46728,4.08977
3.395,1.4079,3.94979
3.396,1.35109,3.94979
3.397,1.29678,3.94979
3.398,1.24494,3.61838
3.399,1.19553,3.55165
3.4,1.1485,3.46661
3.401,1.10384,3.46661
3.402,1.06154,3.54216
3.403,1.02159,3.18924
3.404,0.983997,3.17109
3.405,0.94879,3.02734
3.406,0.915996,3.02734
3.407,0.885658,3.02734
3.408,0.85783,2.79946
3.409,0.832576,2.62056
3.41,0.809973,2.58701
3.411,0.790107,2.57864
3.412,0.773071,2.53699
3.413,0.758972,2.26067
3.414,0.747921,2.25273
3.415,0.740037,2.24479
3.416,0.735445,2.23687
3.417,0.734275,2.17386
3.418,0.73666,2.15041
3.419,0.742736,2.01165
3.42,0.752639,2.0269
3.421,0.766506,2.0269
3.422,0.784469,2.0269
3.423,0.80666,1.96615
3.424,0.833204,1.79522
3.425,0.864222,1.79522
3.426,0.899824,1.79522
3.427,0.940115,1.62275
3.428,0.985185,1.70823
3.429,1.03512,1.62275
3.43,1.08998,1.68672
3.431,1.14982,1.64398
3.432,1.21469,1.64398
3.433,1.2846,1.55267
3.434,1.35956,1.53185
3.435,1.43957,1.34869
3.436,1.52459,1.34869
3.437,1.61457,1.30902
3.438,1.70945,1.19228
3.439,1.80914,1.30902
3.44,1.91355,1.17315
3.441,2.02254,1.21793
3.442,2.13598,1.1668
3.443,2.25371,1.1668
3.444,2.37555,1.1668
3.445,2.50131,1.11008
3.446,2.63078,1.11008
3.447,2.76374,1.1478
3.448,2.89994,1.1478
3.449,3.03913,1.19228
3.45,3.18106,1.23728
3.451,3.32544,1.23082
3.452,3.47201,1.27626
3.453,3.62045,1.23082
3.454,3.77049,1.28933
3.455,3.92182,1.42239
3.456,4.07414,1.42239
3.457,4.22715,1.40217
3.458,4.38053,1.22437
3.459,4.534,1.44271
3.46,4.68724,1.49736
3.461,4.83998,1.49049
3.462,4.99192,1.49049
3.463,5.14278,1.46312
3.464,5.2923,1.46312
3.465,5.44022,1.51112
3.466,5.58629,1.57358
3.467,5.73028,1.60865
3.468,5.87196,1.58058
3.469,6.01114,1.69388
3.47,6.14763,1.80986
3.471,6.28125,1.75879
3.472,6.41184,1.72984
3.473,6.53926,1.75879
3.474,6.66338,1.90607
3.475,6.78411,2.11928
3.476,6.90135,2.20528
3.477,7.01502,2.28457
3.478,7.12507,2.20528
3.479,7.23145,2.28457
3.48,7.33413,2.76503
3.481,7.43311,2.76503
3.482,7.52837,2.76503
3.483,7.61994,2.73931
3.484,7.70783,2.80809
3.485,7.79208,3.36382
3.486,7.87272,3.49486
3.487,7.94982,3.47602
3.488,8.02341,3.55165
3.489,8.09358,3.63754
3.49,8.16037,4.30358
3.491,8.22386,4.38624
3.492,8.28411,4.48003
3.493,8.34119,4.48003
3.494,8.39518,4.57467
3.495,8.44612,5.03854
3.496,8.49409,5.03854
3.497,8.53914,4.99457
3.498,8.58131,4.99457
3.499,8.62065,5.01653
3.5,8.65718,5.69484
3.501,8.69095,5.76474
3.502,8.72196,5.69484
3.503,8.75021,6.15591
3.504,8.77571,6.19204
3.505,8.79844,6.59564
3.506,8.81838,6.59564
3.507,8.83549,6.44756
3.508,8.84972,6.3863
3.509,8.86102,6.44756
3.51,8.86932,7.16434
3.511,8.87456,7.24177
3.512,8.87664,7.26766
3.513,8.87548,7.24177
3.514,8.87098,7.41082
3.515,8.86303,8.29633
3.516,8.85153,8.20025
3.517,8.83636,8.20025
3.518,8.81742,8.21394
3.519,8.79458,8.44834
3.52,8.76773,8.61561
3.521,8.73675,8.75616
3.522,8.70154,8.75616
3.523,8.66199,8.75616
3.524,8.61799,8.89775
3.525,8.56945,9.0547
3.526,8.51628,9.0547
3.527,8.45842,8.99748
3.528,8.39578,8.99748
3.529,8.32833,9.0547
3.53,8.25601,9.0547
3.531,8.17881,9.0547
3.532,8.09671,9.08338
3.533,8.00973,9.24183
3.534,7.91787,9.08338
3.535,7.82118,9.24183
3.536,7.71972,9.11209
3.537,7.61357,9.34332
3.538,7.50281,9.34332
3.539,7.38757,9.09773
3.54,7.26798,9.09773
3.541,7.14417,9.47456
3.542,7.01633,9.47456
3.543,6.88464,9.37241
3.544,6.7493,8.9832
3.545,6.61053,8.91196
3.546,6.46855,8.91196
3.547,6.32363,8.91196
3.548,6.17602,8.68575
3.549,6.026,8.68575
3.55,5.87384,8.13194
3.551,5.71985,8.05031
3.552,5.56432,8.13194
3.553,5.40756,8.06389
3.554,5.24988,8.06389
3.555,5.0916,7.46319
3.556,4.93303,7.4239
3.557,4.7745,7.46319
3.558,4.61632,7.4239
3.559,4.45879,7.4239
3.56,4.30224,7.11293
3.561,4.14696,7.11293
3.562,3.99324,7.01062
3.563,3.84137,7.07449
3.564,3.69162,7.01062
3.565,3.54426,6.42302
3.566,3.39954,6.37408
3.567,3.25769,6.42302
3.568,3.11894,6.37408
3.569,2.98348,6.33748
3.57,2.85152,5.84676
3.571,2.72322,5.84676
3.572,2.59874,5.96483
3.573,2.47821,5.96483
3.574,2.36177,5.89386
3.575,2.24951,5.28334
3.576,2.14152,5.28334
3.577,2.03786,5.35098
3.578,1.9386,5.35098
3.579,1.84377,5.21607
3.58,1.75339,4.68082
3.581,1.66746,4.59582
3.582,1.58598,4.59582
3.583,1.50893,4.59582
3.584,1.43627,4.52199
3.585,1.36797,4.02953
3.586,1.30396,4.02953
3.587,1.2442,4.02953
3.588,1.18861,4.02953
3.589,1.13713,3.81187
3.59,1.08966,3.60882
3.591,1.04614,3.60882
3.592,1.00647,3.65675
3.593,0.970587,3.65675
3.594,0.938396,3.43845
3.595,0.909821,3.24396
3.596,0.884786,3.23482
3.597,0.863219,3.23482
3.598,0.845052,3.22568
3.599,0.830225,2.99182
3.6,0.818685,2.91251
3.601,0.810385,2.76503
3.602,0.805288,2.76503
3.603,0.803366,2.71369
3.604,0.804599,2.61215
3.605,0.808976,2.37299
3.606,0.816499,2.1817
3.607,0.827174,2.15041
3.608,0.841022,2.15041
3.609,0.858069,2.04985
3.61,0.878352,2.12705
3.611,0.901916,1.83191
3.612,0.928811,1.92852
3.613,0.959097,1.92852
3.614,0.992839,1.92852
3.615,1.03011,1.72984
3.616,1.07097,1.67243
3.617,1.11552,1.58058
3.618,1.16381,1.58758
3.619,1.21594,1.58758
3.62,1.27198,1.58758
3.621,1.33201,1.53185
3.622,1.3961,1.45631
3.623,1.46431,1.39544
3.624,1.53671,1.37534
3.625,1.61336,1.39544
3.626,1.69429,1.4089
3.627,1.77955,1.36867
3.628,1.86916,1.25023
3.629,1.96312,1.26973
3.63,2.06145,1.25672
3.631,2.16413,1.25672
3.632,2.27111,1.25672
3.633,2.38237,1.26322
3.634,2.49784,1.29589
3.635,2.61743,1.29589
3.636,2.74105,1.26973
3.637,2.8686,1.26973
3.638,2.99992,1.26973
3.639,3.13489,1.28279
3.64,3.27332,1.33543
3.641,3.41504,1.38873
3.642,3.55984,1.41564
3.643,3.70751,1.38873
3.644,3.85781,1.53878
3.645,4.0105,1.53878
3.646,4.16531,1.53878
3.647,4.32197,1.68672
3.648,4.4802,1.68672
3.649,4.6397,1.65819
3.65,4.80016,1.6157
3.651,4.96127,1.65819
3.652,5.12271,1.6157
3.653,5.28417,1.72263
3.654,5.4453,1.72263
3.655,5.60579,1.72263
3.656,5.7653,1.72263
3.657,5.92352,1.72263
3.658,6.08011,1.54572
3.659,6.23476,1.54572
3.66,6.38716,1.72984
3.661,6.53701,1.77333
3.662,6.684,1.75154
3.663,6.82787,1.80986
3.664,6.96834,1.75154
3.665,7.10515,1.94354
3.666,7.23805,2.21317
3.667,7.36683,2.21317
3.668,7.49127,2.31657
3.669,7.61118,2.11928
3.67,7.72638,2.09604
3.671,7.83671,2.79083
3.672,7.94203,2.96529
3.673,8.04223,2.79946
3.674,8.1372,2.96529
3.675,8.22685,3.01844
3.676,8.31113,3.53268
3.677,8.38999,3.58019
3.678,8.46339,3.78258
3.679,8.53134,3.69528
3.68,8.59382,3.85107
3.681,8.65087,4.29329
3.682,8.70252,4.29329
3.683,8.74881,4.37587
3.684,8.78982,4.37587
3.685,8.82562,4.55357
3.686,8.85628,5.13807
3.687,8.88191,5.26088
3.688,8.9026,5.13807
3.689,8.91847,5.26088
3.69,8.92962,5.32839
3.691,8.93617,5.97669
3.692,8.93825,6.24035
3.693,8.93597,6.45984
3.694,8.92945,6.45984
3.695,8.91881,6.45984
3.696,8.90417,6.59564
3.697,8.88565,6.98514
3.698,8.86334,7.16434
3.699,8.83735,7.07449
3.7,8.80779,7.16434
3.701,8.77473,8.02318
3.702,8.73826,8.02318
3.703,8.69846,7.92857
3.704,8.65538,7.72755
3.705,8.6091,7.72755
3.706,8.55964,8.53179
3.707,8.50706,8.57365
3.708,8.45138,8.53179
3.709,8.39263,8.36526
3.71,8.33081,8.36526
3.711,8.26593,8.60161
3.712,8.19799,8.96893
3.713,8.12699,9.02607
3.714,8.0529,8.96893
3.715,7.97572,8.84098
3.716,7.89541,8.84098
3.717,7.81196,9.01177
3.718,7.72533,8.88354
3.719,7.63551,8.94043
3.72,7.54246,8.88354
3.721,7.44616,8.94043
3.722,7.3466,8.91196
3.723,7.24375,8.91196
3.724,7.1376,8.89775
3.725,7.02816,8.71388
3.726,6.91542,8.71388
3.727,6.79941,9.14085
3.728,6.68014,9.14085
3.729,6.55765,9.12646
3.73,6.43199,8.99748
3.731,6.30322,8.92619
3.732,6.17142,8.92619
3.733,6.03667,8.92619
3.734,5.89908,8.77027
3.735,5.75878,8.17289
3.736,5.61589,8.13194
3.737,5.47057,8.13194
3.738,5.32298,8.13194
3.739,5.17332,8.07748
3.74,5.02177,7.87473
3.741,4.86856,7.26766
3.742,4.71391,7.17722
3.743,4.55807,7.26766
3.744,4.40129,7.17722
3.745,4.24384,7.07449
3.746,4.086,6.94701
3.747,3.92807,7.07449
3.748,3.77033,7.26766
3.749,3.61311,6.90897
3.75,3.4567,6.58324
3.751,3.30144,6.31314
3.752,3.14764,6.16794
3.753,2.99563,6.2767
3.754,2.84573,6.16794
3.755,2.69827,5.89386
3.756,2.55356,5.56766
3.757,2.41193,5.56766
3.758,2.27367,5.56766
3.759,2.1391,5.46455
3.76,2.00851,5.21607
3.761,1.88218,5.19373
3.762,1.76038,5.14918
3.763,1.64336,5.14918
3.764,1.53137,4.80958
3.765,1.42465,4.71287
3.766,1.32339,4.58524
3.767,1.22778,4.56412
3.768,1.13802,4.30358
3.769,1.05424,4.30358
3.77,0.976579,4.62762
3.771,0.905161,4.01953
3.772,0.840076,4.01953
3.773,0.781399,3.92997
3.774,0.729182,3.92997
3.775,0.68346,3.86089
3.776,0.644245,3.07197
3.777,0.61153,3.07197
3.778,0.585291,2.99182
3.779,0.565482,3.11687
3.78,0.552042,2.98297
3.781,0.544891,2.85142
3.782,0.543936,2.86882
3.783,0.549066,3.00068
3.784,0.560159,3.00068
3.785,0.577078,2.57029
3.786,0.599678,2.30055
3.787,0.627802,2.22106
3.788,0.661284,2.1817
3.789,0.699954,2.22106
3.79,0.743633,2.1817
3.791,0.792139,2.06521
3.792,0.845288,2.06521
3.793,0.902894,2.06521
3.794,0.964771,2.08061
3.795,1.03073,1.98127
3.796,1.1006,1.83928
3.797,1.17418,1.65108
3.798,1.25131,1.67243
3.799,1.33183,1.65108
3.8,1.41555,1.65108
3.801,1.50234,1.48363
3.802,1.59203,1.48363
3.803,1.68449,1.51112
3.804,1.7796,1.51112
3.805,1.87722,1.4495
3.806,1.97724,1.41564
3.807,2.07956,1.35534
3.808,2.18409,1.35534
3.809,2.29074,1.35534
3.81,2.39943,1.35534
3.811,2.51009,1.4495
3.812,2.62266,1.4495
3.813,2.7371,1.43593
3.814,2.85335,1.43593
3.815,2.97136,1.40217
3.816,3.09111,1.28933
3.817,3.21256,1.28933
3.818,3.33568,1.28933
3.819,3.46043,1.22437
3.82,3.5868,1.26973
3.821,3.71475,1.26973
3.822,3.84425,1.3222
3.823,3.97526,1.33543
3.824,4.10775,1.33543
3.825,4.24168,1.38873
3.826,4.37699,1.48363
3.827,4.51362,1.52493
3.828,4.65152,1.52493
3.829,4.79061,1.52493
3.83,4.9308,1.6369
3.831,5.072,1.70105
3.832,5.2141,1.70105
3.833,5.35699,1.67957
3.834,5.50052,1.67957
3.835,5.64456,1.75879
3.836,5.78895,1.90607
3.837,5.93353,1.92103
3.838,6.0781,1.98127
3.839,6.22247,1.98127
3.84,6.36644,1.98127
3.841,6.50978,2.11928
3.842,6.65227,2.19741
3.843,6.79365,2.22896
3.844,6.93369,2.19741
3.845,7.07211,2.34069
3.846,7.20866,2.66274
3.847,7.34304,2.66274
3.848,7.47499,2.66274
3.849,7.60421,2.71369
3.85,7.73042,2.71369
3.851,7.85333,3.40105
3.852,7.97264,3.42908
3.853,8.08807,3.58019
3.854,8.19933,3.42908
3.855,8.30613,3.58019
3.856,8.40822,4.03954
3.857,8.5053,4.04957
3.858,8.59714,4.21138
3.859,8.68347,4.21138
3.86,8.76407,4.21138
3.861,8.83872,4.63824
3.862,8.90719,4.88539
3.863,8.96931,4.63824
3.864,9.0249,4.89626
3.865,9.0738,4.93985
3.866,9.11587,5.71809
3.867,9.151,5.82327
3.868,9.1791,5.71809
3.869,9.20008,5.61376
3.87,9.21389,5.61376
3.871,9.22051,6.34967
3.872,9.21991,6.34967
3.873,9.21212,6.49675
3.874,9.19716,6.31314
3.875,9.17509,6.52141
3.876,9.14599,6.87103
3.877,9.10995,7.22884
3.878,9.06709,7.22884
3.879,9.01755,7.22884
3.88,8.96147,7.75422
3.881,8.89904,7.96905
3.882,8.83044,8.00963
3.883,8.75586,8.02318
3.884,8.67553,8.07748
3.885,8.58967,8.07748
3.886,8.49853,8.07748
3.887,8.40234,8.53179
3.888,8.30137,8.79852
3.889,8.19587,8.79852
3.89,8.08612,8.82682
3.891,7.97238,8.72796
3.892,7.85493,8.92619
3.893,7.73404,8.92619
3.894,7.60998,8.92619
3.895,7.48302,8.9832
3.896,7.35342,9.19849
3.897,7.22145,9.11209
3.898,7.08736,9.11209
3.899,6.95141,9.08338
3.9,6.81382,9.0547
3.901,6.67483,9.04038
3.902,6.53466,9.02607
3.903,6.39352,8.94043
3.904,6.25162,8.94043
3.905,6.10914,8.94043
3.906,5.96626,8.77027
3.907,5.82314,8.77027
3.908,5.67995,8.68575
3.909,5.53682,8.77027
3.91,5.3939,8.69981
3.911,5.25129,8.69981
3.912,5.10912,8.31009
3.913,4.96749,8.31009
3.914,4.82648,8.57365
3.915,4.68619,8.68575
3.916,4.54669,8.43447
3.917,4.40806,7.41082
3.918,4.27035,7.39775
3.919,4.13364,7.39775
3.92,3.99797,7.47631
3.921,3.86341,7.47631
3.922,3.73001,6.65778
3.923,3.59781,6.58324
3.924,3.46689,6.65778
3.925,3.33728,6.3863
3.926,3.20906,6.32531
3.927,3.08228,5.84676
3.928,2.95701,5.84676
3.929,2.83333,5.96483
3.93,2.71132,6.03617
3.931,2.59106,6.03617
3.932,2.47265,5.44176
3.933,2.35619,5.44176
3.934,2.24179,5.44176
3.935,2.12958,5.44176
3.936,2.01968,5.19373
3.937,1.91223,5.17144
3.938,1.80739,5.17144
3.939,1.7053,4.88539
3.94,1.60613,4.88539
3.941,1.51006,4.80958
3.942,1.41727,4.09985
3.943,1.32794,4.09985
3.944,1.24227,4.20119
3.945,1.16046,4.20119
3.946,1.08272,4.13014
3.947,1.00924,3.84125
3.948,0.94024,3.79233
3.949,0.875927,3.79233
3.95,0.816511,3.79233
3.951,0.762198,3.59927
3.952,0.713193,3.41038
3.953,0.669695,3.25312
3.954,0.631898,3.29906
3.955,0.599988,3.25312
3.956,0.574141,3.07197
3.957,0.554525,2.79083
3.958,0.541294,2.65428
3.959,0.53459,2.65428
3.96,0.534542,2.76503
3.961,0.541261,2.76503
3.962,0.554842,2.08832
3.963,0.575365,2.04985
3.964,0.602888,2.04985
3.965,0.63745,2.04985
3.966,0.679072,2.00404
3.967,0.727753,1.89115
3.968,0.783469,1.89115
3.969,0.846178,2.09604
3.97,0.915813,2.09604
3.971,0.992285,1.75879
3.972,1.07549,1.55267
3.973,1.16529,1.55267
3.974,1.26153,1.50423
3.975,1.36405,1.55963
3.976,1.47264,1.42915
3.977,1.5871,1.38203
3.978,1.70719,1.36867
3.979,1.83266,1.2115
3.98,1.96326,1.2115
3.981,2.09869,1.32881
3.982,2.23866,1.3222
3.983,2.38287,1.1859
3.984,2.53099,1.19228
3.985,2.6827,1.1478
3.986,2.83765,1.19228
3.987,2.99552,1.26973
3.988,3.15594,1.30902
3.989,3.31857,1.26973
3.99,3.48305,1.31561
3.991,3.64902,1.31561
3.992,3.81615,1.31561
3.993,3.98407,1.28279
3.994,4.15245,1.42915
3.995,4.32094,1.42915
3.996,4.48922,1.33543
3.997,4.65696,1.33543
3.998,4.82385,1.48363
3.999,4.98959,1.48363
4,5.15388,1.48363
4.001,5.31647,1.48363
4.002,5.47707,1.48363
4.003,5.63544,1.67957
4.004,5.79136,1.67957
4.005,5.9446,1.67957
4.006,6.09496,1.57358
4.007,6.24225,1.71542
4.008,6.3863,1.62982
4.009,6.52696,1.62982
4.01,6.66409,1.62982
4.011,6.79756,1.71542
4.012,6.92726,1.88371
4.013,7.0531,1.92852
4.014,7.17499,2.08832
4.015,7.29286,2.10378
4.016,7.40666,2.10378
4.017,7.51634,2.52869
4.018,7.62185,2.64583
4.019,7.72317,2.53699
4.02,7.82029,2.64583
4.021,7.91317,2.64583
4.022,8.00183,3.31751
4.023,8.08624,3.336
4.024,8.16641,3.336
4.025,8.24234,3.336
4.026,8.31404,3.41038
4.027,8.3815,4.06965
4.028,8.44472,4.06965
4.029,8.50372,4.14026
4.03,8.55848,4.06965
4.031,8.609,4.23179
4.032,8.65527,4.65951
4.033,8.69727,4.93985
4.034,8.73499,4.98361
4.035,8.76841,4.98361
4.036,8.79748,5.16031
4.037,8.82218,5.62531
4.038,8.84247,5.70646
4.039,8.85829,5.71809
4.04,8.8696,5.71809
4.041,8.87633,5.71809
4.042,8.87843,6.3863
4.043,8.87583,6.41077
4.044,8.86846,6.55848
4.045,8.85624,6.41077
4.046,8.8391,6.83317
4.047,8.81696,7.02337
4.048,8.78976,7.02337
4.049,8.7574,7.15147
4.05,8.71983,7.31957
4.051,8.67697,7.31957
4.052,8.62875,8.03674
4.053,8.57511,8.05031
4.054,8.51602,8.05031
4.055,8.4514,8.24136
4.056,8.38124,8.31009
4.057,8.30551,8.37908
4.058,8.2242,8.39291
4.059,8.1373,8.39291
4.06,8.04482,8.69981
4.061,7.9468,8.69981
4.062,7.84328,9.02607
4.063,7.73433,9.02607
4.064,7.62,9.02607
4.065,7.50041,9.02607
4.066,7.37567,8.92619
4.067,7.2459,9.12646
4.068,7.11126,8.92619
4.069,6.97192,8.78439
4.07,6.82807,8.78439
4.071,6.67991,9.54784
4.072,6.52767,9.16965
4.073,6.3716,8.72796
4.074,6.21195,9.12646
4.075,6.04901,8.72796
4.076,5.88306,8.94043
4.077,5.71443,8.65766
4.078,5.54342,8.46222
4.079,5.37039,8.46222
4.08,5.19568,8.46222
4.081,5.01964,8.43447
4.082,4.84264,7.63455
4.083,4.66507,7.72755
4.084,4.48729,7.84788
4.085,4.30969,7.94205
4.086,4.13267,7.94205
4.087,3.95661,7.10011
4.088,3.78189,7.10011
4.089,3.6089,7.37165
4.09,3.43802,7.37165
4.091,3.26963,6.93432
4.092,3.10408,6.39853
4.093,2.94175,6.39853
4.094,2.78298,6.44756
4.095,2.62809,6.48444
4.096,2.47742,6.48444
4.097,2.33126,5.69484
4.098,2.18991,5.51028
4.099,2.05365,5.66003
4.1,1.92273,5.66003
4.101,1.79738,5.66003
4.102,1.67782,4.88539
4.103,1.56425,4.88539
4.104,1.45685,5.07162
4.105,1.35577,5.07162
4.106,1.26115,4.80958
4.107,1.17309,4.57467
4.108,1.0917,4.55357
4.109,1.01705,4.57467
4.11,0.94918,4.55357
4.111,0.888129,4.51149
4.112,0.833909,3.99955
4.113,0.786513,3.81187
4.114,0.745917,3.87073
4.115,0.712081,3.81187
4.116,0.684948,3.65675
4.117,0.664446,3.23482
4.118,0.650491,3.12588
4.119,0.642985,3.1349
4.12,0.641819,3.1349
4.121,0.646874,3.1349
4.122,0.658023,2.50385
4.123,0.675131,2.50385
4.124,0.698058,2.46267
4.125,0.726656,2.5453
4.126,0.760777,2.46267
4.127,0.800269,2.19741
4.128,0.844978,2.20528
4.129,0.894751,2.30055
4.13,0.949437,2.30055
4.131,1.00888,2.30055
4.132,1.07294,2.20528
4.133,1.14147,1.92103
4.134,1.21432,1.92103
4.135,1.29137,1.83191
4.136,1.37248,1.78791
4.137,1.45752,1.78791
4.138,1.54638,1.98127
4.139,1.63894,1.98127
4.14,1.73509,1.88371
4.141,1.83474,1.67243
4.142,1.93778,1.60162
4.143,2.04412,1.55267
4.144,2.15368,1.55267
4.145,2.26637,1.60865
4.146,2.38211,1.60865
4.147,2.50083,1.53878
4.148,2.62246,1.53185
4.149,2.74691,1.43593
4.15,2.87412,1.47678
4.151,3.00402,1.54572
4.152,3.13653,1.54572
4.153,3.27157,1.59459
4.154,3.40906,1.53878
4.155,3.54893,1.55963
4.156,3.69107,1.53878
4.157,3.8354,1.55963
4.158,3.98181,1.62275
4.159,4.13018,1.62275
4.16,4.28041,1.60162
4.161,4.43235,1.72263
4.162,4.58587,1.72263
4.163,4.74081,1.67243
4.164,4.89701,1.60865
4.165,5.0543,1.60865
4.166,5.21248,1.60865
4.167,5.37137,1.62275
4.168,5.53074,1.65108
4.169,5.69036,1.85405
4.17,5.85001,1.88371
4.171,6.00944,1.88371
4.172,6.16837,1.88371
4.173,6.32654,2.06521
4.174,6.48367,2.06521
4.175,6.63946,2.06521
4.176,6.79362,2.04219
4.177,6.94582,2.04219
4.178,7.09577,2.25273
4.179,7.24313,2.33264
4.18,7.38759,2.25273
4.181,7.5288,2.3892
4.182,7.66645,2.4956
4.183,7.8002,2.89501
4.184,7.92973,2.89501
4.185,8.05471,3.02734
4.186,8.17482,2.84273
4.187,8.28975,3.02734
4.188,8.39919,3.61838
4.189,8.50285,3.85107
4.19,8.60043,3.72428
4.191,8.69168,3.72428
4.192,8.77632,3.72428
4.193,8.85413,4.46957
4.194,8.92486,4.51149
4.195,8.98832,4.52199
4.196,9.04432,4.52199
4.197,9.09268,4.52199
4.198,9.13327,5.04956
4.199,9.16595,5.21607
4.2,9.19063,5.35098
4.201,9.20723,5.28334
4.202,9.2157,5.38494
4.203,9.216,5.96483
4.204,9.20813,5.96483
4.205,9.1921,5.97669
4.206,9.16797,6.02426
4.207,9.1358,6.09591
4.208,9.09568,6.7703
4.209,9.04773,6.99788
4.21,8.99207,7.01062
4.211,8.92888,7.01062
4.212,8.85832,7.01062
4.213,8.78061,7.4239
4.214,8.69595,7.50258
4.215,8.60458,7.50258
4.216,8.50675,7.50258
4.217,8.40272,7.63455
4.218,8.29279,8.49001
4.219,8.17723,8.58763
4.22,8.05634,8.58763
4.221,7.93045,8.84098
4.222,7.79986,9.02607
4.223,7.66489,8.92619
4.224,7.52588,8.92619
4.225,7.38316,8.92619
4.226,7.23704,8.74205
4.227,7.08786,9.08338
4.228,6.93596,9.08338
4.229,6.78164,9.21292
4.23,6.62524,9.01177
4.231,6.46706,9.21292
4.232,6.30742,9.01177
4.233,6.14661,8.99748
4.234,5.98492,8.99748
4.235,5.82263,8.88354
4.236,5.66002,8.88354
4.237,5.49734,8.79852
4.238,5.33484,8.71388
4.239,5.17277,8.71388
4.24,5.01134,8.85516
4.241,4.85077,8.85516
4.242,4.69126,8.58763
